integrated_code	seed_label	AdjustedWPsize	Articles	WPincubatornew	WPsizeinchars	Realtotalratio	Avggoodpagelength	Population Size	Institutional	Stable	Endangered	Extinct	Digital Support	has_glottolog	has_bible	win11_os_supported	tatoeba_sentences	has_wals	is_macrolanguage	has_wiki
lqr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0
lra	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
lrc	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
lre	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
lrg	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
lri	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lrk	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lrl	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	0	0	0
lrm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lrn	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lro	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lrr	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lrt	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
lrv	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lrz	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lsa	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lsb	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0.0	0	0	0
lsc	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lsd	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lse	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lsg	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lsh	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lsi	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
lsl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lsm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lsn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lso	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lsp	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lsr	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lss	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lst	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lsv	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lsw	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lsy	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ltc	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
ltg	-	6.227344	3.127429	0.0	6.227344	0.6763609246830723	3.115928	5.0	0.0	1.0	0.0	0.0	2.0	0	0	0	2.530199698203082	0	0	1
lth	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0
lti	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
ltn	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lto	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lts	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
ltu	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
ltz	-	8.199088	4.912875	0.0	8.199088	0.7385331752685675	3.291807	5.0	1.0	0.0	0.0	0.0	3.0	1	1	1	3.0153597554092144	1	0	1
lua	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
lub	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	2.0	1	1	0	0.0	1	0	0
luc	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
lud	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
lue	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
luf	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	0	0	0
lug	v	7.185976	3.762078	0.0	7.185976	0.6029055690072639	3.439325	7.0	1.0	0.0	0.0	0.0	3.0	1	1	0	2.57978359661681	1	0	1
luh	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lui	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
luj	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
luk	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lul	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lum	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lun	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
luo	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
lup	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
luq	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lur	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0
lus	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
lut	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1	0	0	1.7708520116421442	1	0	0
luu	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
luv	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
luw	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1	0	0	0.0	0	0	0
luy	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	1	1	0
luz	s	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
lva	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lvi	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lvk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
lvl	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lvs	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	3.0	0	0	0	4.128496198632706	0	0	0
lvu	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lwa	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lwe	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lwg	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lwh	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lwl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lwm	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lwo	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
lws	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lwt	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lwu	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lww	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
lxm	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lxu	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lya	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lyg	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lyn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
lzh	h	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1	0	0	3.2739267801005254	0	0	0
lzl	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
lzn	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
lzz	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	2.342422680822206	1	0	0
maa	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mab	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mad	-	6.822656	3.434729	0.0	6.822656	0.6692392502756339	3.397082	7.0	0.0	1.0	0.0	0.0	2.0	1	1	0	0.9030899869919436	1	0	1
mae	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
maf	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
mag	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mah	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	1	0	1.4313637641589874	1	0	0
mai	-	7.525165	4.217957	0.0	7.525165	0.753117810872987	3.314992	7.0	1.0	0.0	0.0	0.0	3.0	1	1	0	0.9030899869919436	1	0	1
maj	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mak	-	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
mal	v	8.586858	5.290698	0.0	8.586858	0.4347561162940737	3.300717	7.0	1.0	0.0	0.0	0.0	3.0	1	1	1	2.946452265013073	1	0	1
mam	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
man	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	1	0
maq	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
mar	v	8.363355	5.263785	0.0	8.363355	0.4398653323382163	3.114607	7.0	1.0	0.0	0.0	0.0	3.0	1	1	1	4.904212272632169	1	0	1
mas	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	2.0	1	1	0	0.0	1	0	0
mat	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mau	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mav	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
maw	-	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
max	-	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	2.0	1	0	0	2.630427875025024	0	0	0
maz	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mba	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mbb	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mbc	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
mbd	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mbe	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1	0	0	0.0	1	0	0
mbf	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mbg	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mbh	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mbi	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mbj	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mbk	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mbl	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mbm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0.0	0	0	0
mbn	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
mbo	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mbp	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
mbq	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mbr	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	1	0	0
mbs	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mbt	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mbu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mbv	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mbw	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mbx	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mby	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mbz	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mca	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mcb	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mcc	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mcd	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mce	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mcf	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mcg	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
mch	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mci	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mcj	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mck	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
mcl	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mcm	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
mcn	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mco	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mcp	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mcq	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mcr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	1	0	0
mcs	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mct	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	0	0	0	0.0	0	0	0
mcu	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	0	0	0
mcv	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mcw	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mcx	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mcy	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mcz	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mda	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mdb	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mdc	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mdd	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mde	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mdf	v	7.3844	3.979002	0.0	7.3844	0.5906371365592527	3.414337	5.0	0.0	0.0	1.0	0.0	2.0	1	1	0	0.9542425094393248	1	0	1
mdg	s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mdh	s	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	2.0	1	0	0	0.0	1	0	0
mdi	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mdj	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mdk	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mdl	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
mdm	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mdn	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mdo	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mdp	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	1	0	0	0.0	0	0	0
mdq	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mdr	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	1.1760912590556811	1	0	0
mds	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mdt	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	1	0	0
mdu	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mdv	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	0	0	0
mdw	s	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
mdx	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mdy	-	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	2.0	1	0	0	0.0	1	0	0
mdz	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mea	s	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	1	0	0	0.0	0	0	0
meb	-	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1	0	0	0.0	0	0	0
mec	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1	0	0	0.0	1	0	0
